filename,width,height,class,xmin,ymin,xmax,ymax
Foto-Placa-383-_jpg.rf.0b28f112c45a60d89221f7bbe0d4aebc.jpg,640,640,placa,97,21,139,40
Foto-Placa-409-_jpg.rf.03ffd41342005bfeff9ec53b5e4ed954.jpg,640,640,placa,404,380,432,395
Foto-Placa-409-_jpg.rf.03ffd41342005bfeff9ec53b5e4ed954.jpg,640,640,placa,333,203,352,213
Foto-Placa-409-_jpg.rf.03ffd41342005bfeff9ec53b5e4ed954.jpg,640,640,placa,222,164,238,172
20231009_195220_jpg.rf.9da9ff5c1edaf38bfe7fc5cf617d8430.jpg,640,640,placa,53,271,101,312
20231009_195220_jpg.rf.9da9ff5c1edaf38bfe7fc5cf617d8430.jpg,640,640,placa,489,119,521,144
PARADERO-1_JPG.rf.d24e0d3a3b14e02ce4c26cc5d0a056f9.jpg,640,640,placa,201,210,283,281
20231009_195421_jpg.rf.734a67b782eb0d60e139db89bb774852.jpg,640,640,placa,221,381,312,477
20231009_195421_jpg.rf.734a67b782eb0d60e139db89bb774852.jpg,640,640,placa,493,1,532,32
Foto-Placa-428-_jpg.rf.b946584bfee22fad60f7708f020f13ef.jpg,640,640,placa,301,214,338,233
20231009_194524_jpg.rf.5a868acdbf3786b838ca5d926664b8a7.jpg,640,640,placa,420,276,442,293
20231009_194524_jpg.rf.5a868acdbf3786b838ca5d926664b8a7.jpg,640,640,placa,287,207,307,221
Foto-Placa-389-_jpg.rf.e986312b45e0d721e4acd29271e8c5fa.jpg,640,640,placa,243,206,261,213
Foto-Placa-389-_jpg.rf.e986312b45e0d721e4acd29271e8c5fa.jpg,640,640,placa,173,165,187,171
Foto-Placa-389-_jpg.rf.e986312b45e0d721e4acd29271e8c5fa.jpg,640,640,placa,370,111,381,116
Foto-Placa-365-_jpg.rf.08e7e4061a902b50c27fda94ae83b74e.jpg,640,640,placa,170,235,187,241
Foto-Placa-335-_jpg.rf.f9e7ed23e7370c1c5281fd162dfdf845.jpg,640,640,placa,169,206,202,220
Foto-Placa-335-_jpg.rf.f9e7ed23e7370c1c5281fd162dfdf845.jpg,640,640,placa,425,426,442,433
Foto-Placa-426-_jpg.rf.8746333362ff804effb858e57ca83d6a.jpg,640,640,placa,359,407,387,423
Foto-Placa-370-_jpg.rf.5f1cc8dd76b7bfd84b421c346912a322.jpg,640,640,placa,2,335,23,343
Foto-Placa-386-_jpg.rf.411a7ef915e116986c1d97d0050fd6ef.jpg,640,640,placa,54,351,81,360
Foto-Placa-333-_jpg.rf.11e52a559772cbeb3ce56059f7e5e160.jpg,640,640,placa,472,295,505,310
Foto-Placa-333-_jpg.rf.11e52a559772cbeb3ce56059f7e5e160.jpg,640,640,placa,5,252,31,266
Foto-Placa-333-_jpg.rf.11e52a559772cbeb3ce56059f7e5e160.jpg,640,640,placa,370,448,391,459
Foto-Placa-396-_jpg.rf.5db887b24939f345906aea12fc1cad43.jpg,640,640,placa,417,179,430,184
Foto-Placa-396-_jpg.rf.5db887b24939f345906aea12fc1cad43.jpg,640,640,placa,363,243,380,250
Foto-Placa-396-_jpg.rf.5db887b24939f345906aea12fc1cad43.jpg,640,640,placa,263,366,287,375
standard_883465-whatsapp-image-2023-12-13-at-8-56-29-am-1_jpeg.rf.a5950d28388f27e2aa60d2320a82779b.jpg,640,640,placa,309,0,371,21
Foto-Placa-331-_jpg.rf.55d9416996304767a2f3ecbea399c8cb.jpg,640,640,placa,587,415,618,429
Foto-Placa-331-_jpg.rf.55d9416996304767a2f3ecbea399c8cb.jpg,640,640,placa,147,217,180,231
Foto-Placa-331-_jpg.rf.55d9416996304767a2f3ecbea399c8cb.jpg,640,640,placa,341,108,354,115
Foto-Placa-43-_jpg.rf.5cfb6068bc1aa603b856afb120bc180a.jpg,640,640,placa,575,218,616,236
SOYUZ-820x480-1_jpg.rf.de512e32de2e291f0b4a7b24de442978.jpg,640,640,placa,420,621,452,640
20231009_195330_jpg.rf.9dc19e2a07013d21b0b98807bee4073b.jpg,640,640,placa,528,147,574,186
Foto-Placa-414-_jpg.rf.3d1d738b8544c15e1a615bc07bf31b1e.jpg,640,640,placa,307,469,320,476
Foto-Placa-414-_jpg.rf.3d1d738b8544c15e1a615bc07bf31b1e.jpg,640,640,placa,161,327,183,338
Foto-Placa-414-_jpg.rf.3d1d738b8544c15e1a615bc07bf31b1e.jpg,640,640,placa,514,265,540,277
Foto-Placa-418-_jpg.rf.df03669ecbd6672f2f3d5f091a207e8f.jpg,640,640,placa,382,208,400,217
Foto-Placa-418-_jpg.rf.df03669ecbd6672f2f3d5f091a207e8f.jpg,640,640,placa,392,350,419,364
Foto-Placa-389-_jpg.rf.0069c3b89a5f53093e6a0adc62a73ab4.jpg,640,640,placa,417,229,437,238
Foto-Placa-389-_jpg.rf.0069c3b89a5f53093e6a0adc62a73ab4.jpg,640,640,placa,504,197,520,205
Foto-Placa-389-_jpg.rf.0069c3b89a5f53093e6a0adc62a73ab4.jpg,640,640,placa,304,105,317,112
20231009_195638_jpg.rf.367d749c556c9b0d34a12bb53af89b7f.jpg,640,640,placa,135,295,163,319
20231009_195638_jpg.rf.367d749c556c9b0d34a12bb53af89b7f.jpg,640,640,placa,334,327,354,348
20231009_195638_jpg.rf.367d749c556c9b0d34a12bb53af89b7f.jpg,640,640,placa,442,340,458,358
OKMLZLSUWBH5ZL3F4RA4VOBUNM_jpg.rf.e5bbc4ec036fc363e944897f299f0755.jpg,640,640,placa,147,441,216,512
Foto-Placa-39-_jpg.rf.332810be9d14477d2f13d982752a00d5.jpg,640,640,placa,383,396,433,413
Foto-Placa-396-_jpg.rf.4649a51b7c998dac6a0b292de1a7771c.jpg,640,640,placa,193,192,206,199
Foto-Placa-396-_jpg.rf.4649a51b7c998dac6a0b292de1a7771c.jpg,640,640,placa,252,249,270,258
Foto-Placa-396-_jpg.rf.4649a51b7c998dac6a0b292de1a7771c.jpg,640,640,placa,363,359,387,370
standard_ENTREGA-DE-CAMIONETAS-DE-SERENAZGO-14-JPG_jpg.rf.48d4eb44c054d939c5a2c703bf9a3369.jpg,640,640,placa,96,69,147,117
standard_ENTREGA-DE-CAMIONETAS-DE-SERENAZGO-14-JPG_jpg.rf.48d4eb44c054d939c5a2c703bf9a3369.jpg,640,640,placa,519,195,565,243
standard_1-2-jpg_jpg.rf.747ea42dea5c197864c979b9f7f37845.jpg,640,640,placa,229,510,299,572
Foto-Placa-388-_jpg.rf.7faf4ba6b1859e18e5b3edc0bcac4625.jpg,640,640,placa,314,477,351,487
Foto-Placa-388-_jpg.rf.7faf4ba6b1859e18e5b3edc0bcac4625.jpg,640,640,placa,134,138,148,144
Foto-Placa-387-_jpg.rf.e07e00f621c20c7f6ae0eb5b18bec310.jpg,640,640,placa,142,391,171,402
Foto-Placa-412-_jpg.rf.313982834cd62b6830842198fbbf3d62.jpg,640,640,placa,357,200,372,206
Foto-Placa-412-_jpg.rf.313982834cd62b6830842198fbbf3d62.jpg,640,640,placa,615,348,639,357
Foto-Placa-412-_jpg.rf.313982834cd62b6830842198fbbf3d62.jpg,640,640,placa,186,256,205,263
Foto-Placa-411-_jpg.rf.235303d7a609faf6bac40d96a612c1dd.jpg,640,640,placa,330,212,348,219
Foto-Placa-411-_jpg.rf.235303d7a609faf6bac40d96a612c1dd.jpg,640,640,placa,231,472,263,485
Foto-Placa-392-_jpg.rf.73c61062ae052eb7dcfed433d349963c.jpg,640,640,placa,135,222,152,230
Foto-Placa-392-_jpg.rf.73c61062ae052eb7dcfed433d349963c.jpg,640,640,placa,241,458,274,471
Foto-Placa-392-_jpg.rf.73c61062ae052eb7dcfed433d349963c.jpg,640,640,placa,352,155,365,160
Foto-Placa-410-_jpg.rf.aa66cf75cf44db6ba520b11b67c2ad07.jpg,640,640,placa,159,154,194,173
Foto-Placa-410-_jpg.rf.aa66cf75cf44db6ba520b11b67c2ad07.jpg,640,640,placa,25,210,51,224
Foto-Placa-410-_jpg.rf.aa66cf75cf44db6ba520b11b67c2ad07.jpg,640,640,placa,376,509,389,516
reduciran-20-el-ingreso-de-vehiculos-al-centro_png.rf.f18f0a31f0c96de118e2d46d101735af.jpg,640,640,placa,256,53,319,102
Foto-Placa-404-_jpg.rf.125c386f9e6c18886b1b4f7b7c0a2dcb.jpg,640,640,placa,173,147,219,160
Foto-Placa-42-_jpg.rf.7eb672f329cece248958a3e7446522f6.jpg,640,640,placa,52,306,102,329
Foto-Placa-407-_jpg.rf.b74c8a3fda630b174b5df0e0db2ad373.jpg,640,640,placa,450,349,482,359
20231009_195604_jpg.rf.7f4575fafa79e5ffd3666f768ef3a288.jpg,640,640,placa,153,389,181,411
20231009_195604_jpg.rf.7f4575fafa79e5ffd3666f768ef3a288.jpg,640,640,placa,385,336,414,358
20231009_195604_jpg.rf.7f4575fafa79e5ffd3666f768ef3a288.jpg,640,640,placa,615,303,640,325
Foto-Placa-330-_jpg.rf.14902be234af1701feb8c09d7c5f2671.jpg,640,640,placa,424,471,440,477
Foto-Placa-330-_jpg.rf.14902be234af1701feb8c09d7c5f2671.jpg,640,640,placa,455,184,487,196
Foto-Placa-330-_jpg.rf.14902be234af1701feb8c09d7c5f2671.jpg,640,640,placa,152,498,173,505
20231009_195436_jpg.rf.44ba1a4dceb5a4d46cb35860a8b538c0.jpg,640,640,placa,328,470,397,521
Foto-Placa-391-_jpg.rf.3ee7e7c812dcd0fd4c849285423b9480.jpg,640,640,placa,328,165,342,170
Foto-Placa-391-_jpg.rf.3ee7e7c812dcd0fd4c849285423b9480.jpg,640,640,placa,359,378,387,388
Foto-Placa-391-_jpg.rf.3ee7e7c812dcd0fd4c849285423b9480.jpg,640,640,placa,25,341,49,351
Foto-Placa-442-_jpg.rf.749b3057f16861695d819554e176b873.jpg,640,640,placa,289,263,326,278
20231009_195611_jpg.rf.4ac701e32c80b51d4078f6d21269cfcf.jpg,640,640,placa,242,229,268,247
H7GFWAXH4BEJDF4IG5MFKRQE4A_jpg.rf.63db950a1c33e087fde43af04ef7c61c.jpg,640,640,placa,483,170,521,194
standard_1_jpg.rf.6ab92e11b2fd573934106ca873f2c769.jpg,640,640,placa,222,156,385,273
Foto-Placa-421-_jpg.rf.a1568635df31ac305ed2908171be0ef6.jpg,640,640,placa,290,486,324,501
Foto-Placa-421-_jpg.rf.a1568635df31ac305ed2908171be0ef6.jpg,640,640,placa,467,357,492,368
maxresdefault-1-_jpg.rf.1b82b3c9c46603e79946d285d9dd05f8.jpg,640,640,placa,453,396,491,445
Foto-Placa-404-_jpg.rf.83df99d6509a2cbea7d61eb320d41ca2.jpg,640,640,placa,157,144,204,164
Foto-Placa-431-_jpg.rf.aec34a2493a4bdfe88995c508511a34f.jpg,640,640,placa,425,152,461,168
Foto-Placa-431-_jpg.rf.aec34a2493a4bdfe88995c508511a34f.jpg,640,640,placa,93,305,123,318
Foto-Placa-431-_jpg.rf.aec34a2493a4bdfe88995c508511a34f.jpg,640,640,placa,21,468,44,478
Foto-Placa-431-_jpg.rf.aec34a2493a4bdfe88995c508511a34f.jpg,640,640,placa,354,463,371,471
Foto-Placa-431-_jpg.rf.aec34a2493a4bdfe88995c508511a34f.jpg,640,640,placa,222,470,240,478
Foto-Placa-332-_jpg.rf.0e97cac89def91c5eb9a8e56bb6f3053.jpg,640,640,placa,213,152,270,170
Foto-Placa-332-_jpg.rf.0e97cac89def91c5eb9a8e56bb6f3053.jpg,640,640,placa,375,528,391,535
Foto-Placa-332-_jpg.rf.0e97cac89def91c5eb9a8e56bb6f3053.jpg,640,640,placa,103,563,117,569
fpe-noticias-peru-nat-geo-run-1_jpg.rf.459d05a1d7cba3b4f69d1b8e261a2fed.jpg,640,640,placa,338,452,388,491
Foto-Placa-45-_jpg.rf.29353a8a34d5c592e30382d408d744ba.jpg,640,640,placa,155,69,186,82
Foto-Placa-415-_jpg.rf.e5b28b33e70e66bd4590a513e49d225d.jpg,640,640,placa,421,231,437,239
Foto-Placa-415-_jpg.rf.e5b28b33e70e66bd4590a513e49d225d.jpg,640,640,placa,195,229,213,238
Foto-Placa-415-_jpg.rf.e5b28b33e70e66bd4590a513e49d225d.jpg,640,640,placa,543,205,556,212
Foto-Placa-433-_jpg.rf.b859d58ec7da36d29bc99602e7f7d628.jpg,640,640,placa,248,270,275,285
Foto-Placa-433-_jpg.rf.b859d58ec7da36d29bc99602e7f7d628.jpg,640,640,placa,516,392,557,412
Foto-Placa-433-_jpg.rf.b859d58ec7da36d29bc99602e7f7d628.jpg,640,640,placa,377,98,396,109
Foto-Placa-433-_jpg.rf.b859d58ec7da36d29bc99602e7f7d628.jpg,640,640,placa,549,40,567,52
standard_1_jpg.rf.10562f9af19673208eb93e6d6bab7879.jpg,640,640,placa,229,162,382,290
LUEKOQZEZVADDBTF4U7AKMI6VI_jpg.rf.c4a1169a4c128cc10a8c77faf643b626.jpg,640,640,placa,105,171,148,211
LUEKOQZEZVADDBTF4U7AKMI6VI_jpg.rf.c4a1169a4c128cc10a8c77faf643b626.jpg,640,640,placa,365,135,407,175
Foto-Placa-406-_jpg.rf.0cd1470c5d663a1ec34da3705f9af37d.jpg,640,640,placa,65,243,98,259
Foto-Placa-406-_jpg.rf.0cd1470c5d663a1ec34da3705f9af37d.jpg,640,640,placa,270,492,288,502
20231009_195436_jpg.rf.c4fcf529ecd55a888dc1e87e89dc0be2.jpg,640,640,placa,349,133,424,205
Foto-Placa-432-_jpg.rf.8c798e18b06050b335749a4bb8aa90de.jpg,640,640,placa,227,197,247,205
Foto-Placa-432-_jpg.rf.8c798e18b06050b335749a4bb8aa90de.jpg,640,640,placa,31,179,51,187
Foto-Placa-432-_jpg.rf.8c798e18b06050b335749a4bb8aa90de.jpg,640,640,placa,481,402,511,412
standard_CAMIONETA-WEB-1-jpg_jpg.rf.06c2213b1445a7ff4dfb3cca331eb2b2.jpg,640,640,placa,298,472,364,533
Foto-Placa-33-_jpg.rf.b301cdd4c70f1f39f37aa66455f08176.jpg,640,640,placa,441,503,497,535
20231009_195701_jpg.rf.40688c04564f8dee4db4ee239fc114d2.jpg,640,640,placa,7,470,54,503
20231009_195701_jpg.rf.40688c04564f8dee4db4ee239fc114d2.jpg,640,640,placa,186,300,204,312
FOTO-PARA-WEB-ORBITA-34_jpg.rf.110c2d1dfd094f6bce237674318f1181.jpg,640,640,placa,481,17,519,58
Foto-Placa-437-_jpg.rf.bb4746512b9ce43af9279743aad07754.jpg,640,640,placa,222,408,247,418
Foto-Placa-429-_jpg.rf.b604a5d42d2993e7954a4c0376e26bcf.jpg,640,640,placa,360,255,385,271
placa-de-rodaje-e1599714440130_png.rf.0825c1056e62bed0546a4bd6a6a0b517.jpg,640,640,placa,235,456,362,548
20231009_194806_jpg.rf.4e97e0765d8f8d87d6582d94c486b73f.jpg,640,640,placa,375,281,572,477
foto-portada-Jorge-Esquivel-Z-autos-clonados-y-robados-scaled_jpg.rf.d738fd04c56135f439df33a318521253.jpg,640,640,placa,288,523,343,582
foto-portada-Jorge-Esquivel-Z-autos-clonados-y-robados-scaled_jpg.rf.d738fd04c56135f439df33a318521253.jpg,640,640,placa,151,349,173,373
foto-portada-Jorge-Esquivel-Z-autos-clonados-y-robados-scaled_jpg.rf.d738fd04c56135f439df33a318521253.jpg,640,640,placa,110,254,124,265
standard_foto__2__jpg.rf.d6912c04fa05351d945b3ee753dd0dcc.jpg,640,640,placa,75,511,149,610
Foto-Placa-386-_jpg.rf.20f40de845fa5f37ad45bc64667a159b.jpg,640,640,placa,73,210,101,226
000386735W_jpg.rf.b97a024a31d483fb625a5bfe6faf614c.jpg,640,640,placa,144,439,173,463
000179492W_jpg.rf.716117b0da9b39811187d5dda76f47c4.jpg,640,640,placa,220,483,255,516
XAZTB7TZJRBM3PTG4DIEYF372U_png.rf.51c54a6300642605f7e72936bdcbcaeb.jpg,640,640,placa,178,478,225,519
20231009_192435.rf.3165c22dd3474330ebcedae85f895325.jpg,640,640,placa,135,306,161,335
000983069W_jpg.rf.1d74530895317b481c7128ec8fd783c7.jpg,640,640,placa,110,185,152,223
000983069W_jpg.rf.1d74530895317b481c7128ec8fd783c7.jpg,640,640,placa,355,216,377,239
000983069W_jpg.rf.1d74530895317b481c7128ec8fd783c7.jpg,640,640,placa,497,232,508,250
000983069W_jpg.rf.1d74530895317b481c7128ec8fd783c7.jpg,640,640,placa,570,245,578,260
000983069W_jpg.rf.1d74530895317b481c7128ec8fd783c7.jpg,640,640,placa,632,250,635,262
000644648W_jpg.rf.e68154a1a17a05027c053dd4d2951b18.jpg,640,640,placa,261,501,308,538
000644648W_jpg.rf.e68154a1a17a05027c053dd4d2951b18.jpg,640,640,placa,592,445,634,476
000316312W_jpg.rf.744cd69bb755dbd2fc93176967c4ce4e.jpg,640,640,placa,173,491,215,537
Foto-Placa-106-_jpg.rf.93ee09fb5d1b7e68156049c236bfd4dd.jpg,640,640,placa,561,241,594,254
143910050_s-1-_jpg.rf.559da659abe113ddf30ee443b9cab9b0.jpg,640,640,placa,222,412,301,468
143910050_s-1-_jpg.rf.559da659abe113ddf30ee443b9cab9b0.jpg,640,640,placa,26,473,63,501
Foto-Placa-113-_jpg.rf.b3ac235cf6bc8fb356f54cac662673cf.jpg,640,640,placa,87,419,123,436
2NCN45W2LBDCZF6DJFMU5ML63Q_jpeg.rf.5638193e434d30835b1cfdaaf12a202c.jpg,640,640,placa,301,188,323,211
20231011_182633_jpg.rf.0bbfb247835c4bcc4f53071632d00426.jpg,640,640,placa,360,213,398,239
Foto-Placa-154-_jpg.rf.f711131eb989326c56d29c3e4af55882.jpg,640,640,placa,115,477,144,492
Foto-Placa-160-_jpg.rf.28c60dbdd1865182783db69ef6be2450.jpg,640,640,placa,314,293,341,306
Foto-Placa-160-_jpg.rf.28c60dbdd1865182783db69ef6be2450.jpg,640,640,placa,535,126,553,136
161216_1179807_jpg.rf.8fe9a88db802be4f4aa001763335f0d4.jpg,640,640,placa,45,104,117,169
Foto-Placa-123-_jpg.rf.720bff3b9eaf1f8d84d2e4dcd0cd9705.jpg,640,640,placa,158,38,182,51
000380321W_jpg.rf.68d5a420e72e0bb90a21200d7e25b83c.jpg,640,640,placa,525,456,579,505
20231009_192745_jpg.rf.2b7e7d1202ed695ee9a0193d81e21a5f.jpg,640,640,placa,150,340,198,379
20231009_192919_jpg.rf.ce161747df90e6d8b42d4a425f3246b1.jpg,640,640,placa,234,214,320,282
Foto-Placa-128-_jpg.rf.f73f43b6a48be4a30528383b2b0c19d7.jpg,640,640,placa,522,533,553,545
20231009_192839_jpg.rf.19e885ac9acf03854e2d693cb35f3d34.jpg,640,640,placa,101,195,225,309
Foto-Placa-126-_jpg.rf.c1e597e0780b5fbf356e4e18a49fc7fa.jpg,640,640,placa,594,273,636,291
Foto-Placa-121-_jpg.rf.3552759950d90a1e67d7622035a14f0a.jpg,640,640,placa,54,345,89,362
Foto-Placa-124-_jpg.rf.f32c7a8694685db2f26446fe1489d883.jpg,640,640,placa,21,329,59,346
189874760_1956661931175513_7890228857101403013_n_jpg.rf.8284bc5df441016c6e8582d0c8320881.jpg,640,640,placa,303,498,383,545
1466929_jpg.rf.bfdc814043ef4d19e2845c42139d122a.jpg,640,640,placa,434,152,514,215
1466929_jpg.rf.bfdc814043ef4d19e2845c42139d122a.jpg,640,640,placa,93,273,138,312
1466929_jpg.rf.bfdc814043ef4d19e2845c42139d122a.jpg,640,640,placa,29,349,55,373
000343880W_jpg.rf.66219906efdeb82ab286d21d7bb68241.jpg,640,640,placa,45,435,107,506
20231009_192708_jpg.rf.69123b6eac42358f90190ba19715ee08.jpg,640,640,placa,202,183,236,214
20231009_192708_jpg.rf.69123b6eac42358f90190ba19715ee08.jpg,640,640,placa,459,330,490,361
000356269W_jpg.rf.c9441ab8f0796e8328089046b7924bb8.jpg,640,640,placa,306,532,368,600
Foto-Placa-9-_jpg.rf.5c4d71d79835e883a17d1a5fade636f0.jpg,640,640,placa,350,232,355,234
Foto-Placa-9-_jpg.rf.5c4d71d79835e883a17d1a5fade636f0.jpg,640,640,placa,258,250,264,252
Foto-Placa-9-_jpg.rf.5c4d71d79835e883a17d1a5fade636f0.jpg,640,640,placa,474,503,497,511
20231009_192435.rf.f811410a4f0bba016076160f161aa0cb.jpg,640,640,placa,477,303,503,331
000629019W_jpg.rf.86b73efa49d1132a0cda20be2ef3a4ff.jpg,640,640,placa,72,507,109,543
000629019W_jpg.rf.86b73efa49d1132a0cda20be2ef3a4ff.jpg,640,640,placa,357,449,385,481
000629019W_jpg.rf.86b73efa49d1132a0cda20be2ef3a4ff.jpg,640,640,placa,576,402,598,430
20231011_182633_jpg.rf.22558260acd113695cbbd06146848698.jpg,640,640,placa,351,419,395,454
Foto-Placa-108-_jpg.rf.e58855bcf64169d8d1dc4cd655e3bb8e.jpg,640,640,placa,492,91,514,100
Foto-Placa-108-_jpg.rf.e58855bcf64169d8d1dc4cd655e3bb8e.jpg,640,640,placa,264,77,283,85
Foto-Placa-130-_jpg.rf.a134f030db41a54679c43f8ec33fde50.jpg,640,640,placa,236,430,285,452
Foto-Placa-130-_jpg.rf.a134f030db41a54679c43f8ec33fde50.jpg,640,640,placa,170,80,195,90
Foto-Placa-130-_jpg.rf.a134f030db41a54679c43f8ec33fde50.jpg,640,640,placa,557,191,591,205
Foto-Placa-130-_jpg.rf.a134f030db41a54679c43f8ec33fde50.jpg,640,640,placa,393,2,414,11
Foto-Placa-135-_jpg.rf.10eea7175f17300ead2a582a4c853032.jpg,640,640,placa,434,502,464,517
Foto-Placa-16-_jpg.rf.d23fba719f21758f37ffd42a76bdae03.jpg,640,640,placa,357,43,377,52
Foto-Placa-16-_jpg.rf.d23fba719f21758f37ffd42a76bdae03.jpg,640,640,placa,181,55,201,64
Foto-Placa-16-_jpg.rf.d23fba719f21758f37ffd42a76bdae03.jpg,640,640,placa,0,119,12,128
Foto-Placa-16-_jpg.rf.d23fba719f21758f37ffd42a76bdae03.jpg,640,640,placa,146,329,183,346
Foto-Placa-16-_jpg.rf.d23fba719f21758f37ffd42a76bdae03.jpg,640,640,placa,617,489,640,509
1507952_jpg.rf.e5af252a1b4be7d210bac364b492b6dd.jpg,640,640,placa,95,78,164,149
Foto-Placa-159-_jpg.rf.d43ed532a64926e04cbbc5b3bdd4b866.jpg,640,640,placa,126,350,149,362
1466929_jpg.rf.6f1a7e3b29167bde3e2115f68b67f6ea.jpg,640,640,placa,118,148,200,212
1466929_jpg.rf.6f1a7e3b29167bde3e2115f68b67f6ea.jpg,640,640,placa,501,271,546,311
1466929_jpg.rf.6f1a7e3b29167bde3e2115f68b67f6ea.jpg,640,640,placa,585,349,612,373
Foto-Placa-116-_jpg.rf.2685e1bd52947d67eb315b12fa9ef410.jpg,640,640,placa,81,305,120,325
Foto-Placa-102-_jpg.rf.70a8c555337bc12f5e31e9800d763acd.jpg,640,640,placa,249,371,289,386
Foto-Placa-149-_jpg.rf.2fd187a2d882457782ee89cc2a711ff4.jpg,640,640,placa,232,70,255,80
62bb8278fdc2261e6d1921eb_jpg.rf.b06ae5f8132cd12235f06d02f0636473.jpg,640,640,placa,373,314,483,418
2NCN45W2LBDCZF6DJFMU5ML63Q_jpeg.rf.2e071dca04cade065061d6f42f537332.jpg,640,640,placa,320,433,340,453
130123520_3771997779497292_8683765412989832073_o_jpg.rf.50e97619db7b74eb91b9d7c20ebee1d4.jpg,640,640,placa,250,550,336,608
Foto-Placa-129-_jpg.rf.cda2e3618de485920b0cb95a8e8ae6cf.jpg,640,640,placa,198,408,236,430
Foto-Placa-129-_jpg.rf.cda2e3618de485920b0cb95a8e8ae6cf.jpg,640,640,placa,596,320,640,345
Foto-Placa-120-_jpg.rf.6802062bd1076ac30f21ebb6926d1089.jpg,640,640,placa,537,272,568,285
Foto-Placa-138-_jpg.rf.d0284a7958afd3c89bb764272b7b4360.jpg,640,640,placa,230,347,270,361
Foto-Placa-138-_jpg.rf.d0284a7958afd3c89bb764272b7b4360.jpg,640,640,placa,259,580,283,591
1507952_jpg.rf.056c1f7f58ecd3c3288c448d0bdec3cd.jpg,640,640,placa,133,501,206,555
Foto-Placa-158-_jpg.rf.3a6e0e1c433c5e3cebf4ce69ee4aaffd.jpg,640,640,placa,115,392,143,406
Foto-Placa-158-_jpg.rf.3a6e0e1c433c5e3cebf4ce69ee4aaffd.jpg,640,640,placa,11,177,26,185
20231009_192734_jpg.rf.22deff37ede88abb100125f35123423e.jpg,640,640,placa,331,267,388,302
20231009_192616_jpg.rf.2ca858ed44da41dd767353bdadd4e1d9.jpg,640,640,placa,249,312,271,326
20231009_192616_jpg.rf.2ca858ed44da41dd767353bdadd4e1d9.jpg,640,640,placa,410,303,432,316
20231009_192616_jpg.rf.2ca858ed44da41dd767353bdadd4e1d9.jpg,640,640,placa,602,294,622,308
20231009_192616_jpg.rf.2ca858ed44da41dd767353bdadd4e1d9.jpg,640,640,placa,71,311,95,326
189874760_1956661931175513_7890228857101403013_n_jpg.rf.4a622bd4d36871663ff000bf37f3dc17.jpg,640,640,placa,258,105,340,155
Foto-Placa-120-_jpg.rf.a45ce01d40235394e2c149b755f040c0.jpg,640,640,placa,552,256,586,272
Foto-Placa-122-_jpg.rf.1cb2f38fb4bfb21c53b0bf6d4f2ff28d.jpg,640,640,placa,59,345,103,371
Foto-Placa-122-_jpg.rf.1cb2f38fb4bfb21c53b0bf6d4f2ff28d.jpg,640,640,placa,418,469,446,487
20231009_192708_jpg.rf.bc614b23f7adc166852312657330b56e.jpg,640,640,placa,397,419,429,446
20231009_192708_jpg.rf.bc614b23f7adc166852312657330b56e.jpg,640,640,placa,156,296,184,323
Foto-Placa-113-_jpg.rf.7aed3710d4f36cb5750de5361a827e2b.jpg,640,640,placa,106,242,138,256
Foto-Placa-109-_jpg.rf.8673482e2cc7f6033ccae390013a8616.jpg,640,640,placa,461,169,487,179
Foto-Placa-109-_jpg.rf.8673482e2cc7f6033ccae390013a8616.jpg,640,640,placa,347,381,387,396
Foto-Placa-126-_jpg.rf.8d6dfafffae00c5e1a699bda4b8dd283.jpg,640,640,placa,34,316,72,332
Foto-Placa-118-_jpg.rf.1297aefe59eecc426b1530f27f55c550.jpg,640,640,placa,81,267,111,279
Foto-Placa-118-_jpg.rf.1297aefe59eecc426b1530f27f55c550.jpg,640,640,placa,518,469,561,485
Foto-Placa-118-_jpg.rf.1297aefe59eecc426b1530f27f55c550.jpg,640,640,placa,255,117,274,125
Foto-Placa-141-_jpg.rf.5ae2ab6f518b72b7fda0fdf6dbe9a931.jpg,640,640,placa,576,193,611,209
Foto-Placa-9-_jpg.rf.64ca1b327738fee90461db165b5e9424.jpg,640,640,placa,289,231,294,234
Foto-Placa-9-_jpg.rf.64ca1b327738fee90461db165b5e9424.jpg,640,640,placa,378,268,385,272
Foto-Placa-9-_jpg.rf.64ca1b327738fee90461db165b5e9424.jpg,640,640,placa,86,476,108,489
20231009_192904_jpg.rf.b4f7d3ad22f4646b9384278dfeba7176.jpg,640,640,placa,377,355,401,373
Foto-Placa-162-_jpg.rf.130f3cc756f7257c2a6cdf45358b37ea.jpg,640,640,placa,252,204,272,214
1507952_jpg.rf.8bec22b915712681d383fbbce52014f7.jpg,640,640,placa,467,464,527,529
20231009_192750_jpg.rf.2421dd379b547ca5fd8af1012eb2a251.jpg,640,640,placa,522,292,545,308
20231009_192750_jpg.rf.2421dd379b547ca5fd8af1012eb2a251.jpg,640,640,placa,371,324,395,340
20231009_192750_jpg.rf.2421dd379b547ca5fd8af1012eb2a251.jpg,640,640,placa,0,337,12,353
Foto-Placa-122-_jpg.rf.1ccc88d4eb8be4d665a157aff84ce8e8.jpg,640,640,placa,502,332,541,346
Foto-Placa-122-_jpg.rf.1ccc88d4eb8be4d665a157aff84ce8e8.jpg,640,640,placa,223,142,247,152
